family	target	source	file_path	column_name	file_content_sha256	n_values
height	representation.text.word	sample	/Users/hugh/datasets/gittables/parent/jos_modules_10.parquet	'access'	0250f2261dd8049f52442d2be5a4ce1235d9a7bb4efbd913a1a8ebf446edf007	6
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/return_on_invested_capital/news_20180606_5.parquet	20180606	3c2eca9d34fe616fcf88f52a8a7003e1a760d617792aea76e4907ec763141d07	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/processing_time/StructureDefinition-cdm-detected-issue.parquet	Alias(s)	72b3f2ed538631bc434a1255e3f81fe06236e6e962c1cbb6c507f293becaf063	15
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/growth_rate/estradiol_pubmed.parquet	Abstract	97ef761dc6388d1240582bbfe26e347a3fba62315b86017c89dad39cbbec1301	23
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/real_time/csv_sample.parquet	dc.description	c262b38227644c50407de4aa8809a4218681637475df7c9a14a296823dda93f7	5
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/quick_time/MS_4716000_4716999.parquet	postcontent	639cd64d8dfd88399f91f30e65aa4f078132a6851cb40388b39b3aa2ea06aed3	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/question_time/Covid2.1_Sources-Task-2597-DataHunt.parquet	target_text	92e6ec9a9dbed82a5d9c06637c4454dfd0aec18fe3020c38a693625b01707319	27
weight	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/frog_tongue_153.parquet	impact force / body weight	3e0bf808292267aace99102c9c64087b9aa1a1a21d087fac569fbced13f97a5b	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/data_rate/meta_2020-05-28_aw.parquet	comorbidities	df0d90be20e5b9fb8739282871bbee389aaba01833045b503bee20961a59c825	5
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/parent/jos_ucm_content_81.parquet	'core_body'	4af1fc7a02929ce0a773a564cf2991f55d58dbf9ea87bd69b685b69877e18557	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/data_rate/meta_2020-06-12_aw.parquet	comorbidities	aa553eea2c43d98451345ca3df89dcacadce020c390df6b119133eb9645308a3	5
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/lead_time/main.parquet	SENTENCE	becee7eeaddc344b9f1f2aef37728669286026ac9e30d223d2e6b4a0ad4242b9	32
locale	representation.text.word	sample	/Users/hugh/datasets/gittables/show_time/906104__20160429_060923.parquet	handedness	5c61c7ece20ee33b5ef8db1d63cb93e9e2cd71038889fb3d7a692a8dffbce847	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/data_rate/demo_papers.parquet	abstract	b14573281bab3279e1b643009b54d0a7c889fea983dda210ce28fea4961a7d45	29
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/whole/March_6.parquet	Request Description	5cd332173e729c7a5eaa65613d02015ef2bf0ce4925713efa551aa0906eafe91	32
npi	datetime.epoch.unix_seconds	sample	/Users/hugh/datasets/gittables/quick_time/Reviews_Only_Top_10_Records.parquet	Time	4a1be091df4018ecb5e8940c25957f84d4e663159d7386548ae8bc8d9e82034b	10
npi	representation.numeric.integer_number	sample	/Users/hugh/datasets/gittables/id/20210325.parquet	HOME_TEAM_ID	847f4723e7a80a05f1320d25efc8f9d92502a6c7365248b7a4d64dbddded17c7	5
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/id/OutpatientClaims.parquet	CLM_FROM_DT	9f749b93234de6dcf1c4dc0518cf025f59e9b268c924b39e56b01d1b2dc72a41	12
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/inflation_rate/bluebook_missingcorpuslea.parquet	newtext	6b2f9a9268c223c303752e0acb599004096f132a1ecafd79176502ba36c85991	6
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/id/1628396_1.parquet	GAME_DATE	8c2820a1538c14fb6b1c0bf35853b000de32155371f3e65ddebabc5539b025bb	16
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/data_rate/amphetamine_wos.parquet	Abstract	c9b1ddbbf0b4eae452b9b7680bb1517d74be91ec249290964e573fe4515dd46d	13
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/count_per_minute/lipids_wos.parquet	Abstract	410b9e21ff41524a349c42076372951cca4e7aa781dc8d07f1f24b712ed35e3b	21
height	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/1596110615example.parquet	height	e2b48c63379fe43383d689954d5476df084f7c061985daeb679bb84afdf59533	20
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/safe_period/train_45.parquet	Detailed_Description	5e5b5bf54ca469c0a5b920294bb6791a9bf9052459002a10817b1f30d8a79f39	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/organism/data_sources.parquet	640	72c5a0409f77bb0bbf95a8763d82c00084ba6efbfe0c090c17c4c86a79d07b3f	32
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/id/1628443_4.parquet	GAME_DATE	029e65a4118b9df5b729410d0e93ae3cce4c90bf6dce0a878b66c9cea101769b	22
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/thing/members_3.parquet	Service_Offering	c8784717fc450323ea43628e838260648f851e4177d638df79794df569a79191	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/question_time/sw_0416_3205.utt_11.parquet	trees	a8dba3b1d3e3c97b9807423e513612fd1b67eeef8a5c1f6131bf9a41e26beaa1	32
weight	representation.numeric.integer_number	sample	/Users/hugh/datasets/gittables/data_rate/base_grid_lightGBM_3.parquet	scale_pos_weight	b4b73fe8440aa4f0dcf18485342ff02d94a30a1c8e21c069d81090f78065d681	24
weight	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/parent/controls-lightgun.parquet	monitor_type	d764c41493be10b9577928be150ba5c4efc2eda99545229a80c3c250543f99a5	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/data_rate/scopus(1)_6.parquet	Abstract	35aa7df7501db6d1babf220567266bc5cdb33cb3ff50890c377da70099c5422f	18
height	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/NEON.D01.HARV.DP1.10098.001.vst_apparentindividual.2017-10.basic.20190806T154917Z_1.parquet	height	01b493e43b0f698ade217374bdf435e8927940bba90615c0ea84e7a1962da02b	29
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/dose_rate/covid_canada_trials_current.parquet	nol_date	a9093f59987a24ba74c9ee3a3a88d428302ba490dedf99c3136cdac4208eb615	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/quick_time/Cpm_Component_Package__c_1.parquet	Description__c	60c3fa904bb5dba2464994c2bce7ad3f2a25b2c731899076fb2e9c1b0734ed15	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/respiratory_rate/meta_2020-06-09_aw.parquet	comments	c73fc4926fe946d272e00a4a3fd79c2c0a34826a06f9d50983d64b4496b79905	19
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/growth_rate/prednisolone_wos.parquet	Abstract	0872b82d2d758fbb0c80f3fedfc319a0ec795b9c1328bd3da52e39824e0dddb3	13
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/data_rate/capsaicin_wos.parquet	Abstract	6a2b00ffb9121dfd81658078861191af71821e58d7e074173c0c81e8a583b6c5	26
npi	representation.numeric.integer_number	sample	/Users/hugh/datasets/gittables/id/20210425.parquet	VISITOR_TEAM_ID	6e5dae8871bc90d7bc0252f4043af39e08dfa280365fb556ae00ac953c91d8e9	7
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/data_rate/HUYU_20190924-221922.parquet	Body	8427761632e6bbe6d9479022449832fe49d163b7ab0840d8b350b2351599bd23	32
npi	representation.numeric.integer_number	sample	/Users/hugh/datasets/gittables/id/0022000120_3_1.parquet	TEAM_ID	9ab4a697d9e7ef8d302e3d990973b5343a611783586bfa40c103a66973b62ea5	18
height	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/show_time/551929__20160428_162111.parquet	screenHeight	b8aa03e911e888b4db6b558df36a13c098b753cc31f9782d2d470dc5ce3b0201	32
height	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/running_time/ergstick2.parquet	Total distance	f145f3cba4d5307dab0f4c7b15e3280bbb6024f232ceb6f7471dbabdcc3fb47b	32
locale	representation.text.word	sample	/Users/hugh/datasets/gittables/show_time/PBIOJIRVRNDO_1.parquet	V25	9fc3cbaf1a54d93144a721c2c6a74022061f3756369685e3f68801e2f407ee89	32
height	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/data_rate/set-classics-lite-analog_2.parquet	last_emulator	098843ea324ef7a4cddec361edeea327ccb84a480325dc95aef243efec77bf63	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/show_time/beckham_facebook_statuses_1.parquet	status_message	571c60818a7cf2c3469a329c4371cd96adbe07a41f26319e0fd637faaab74a55	31
weight	representation.numeric.integer_number	sample	/Users/hugh/datasets/gittables/id/import-20180627123009-1_18_Laptop123456.parquet	weight	def456cd33b2a27ebebe3da64f2b32eb2f5b4a9767afc2864c8346cd1cae8a15	11
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/object/0804_8.parquet	pos	821d78515fefcffdb29bda1a581072f1f0bf788d159f54ead505b165d794d4e5	32
height	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/speed_of_light/civil00079.parquet	Initial Statute	7e0617aa9b5c26ce20af372bf5928b96f4ca1dedecbea677881dfa330b6421c5	32
height	representation.text.word	sample	/Users/hugh/datasets/gittables/quick_time/jos_modules_90.parquet	'access'	db48bb67a9a13fef74ce3f8d77eff8689473365296b3d592165d5f5c5717c1f3	6
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/object/b2_profile.parquet	Summary	46ef412e4ead30274e4b3eaab7cbe13f8dfb3ced85e9dd9f782a878a3638bb3b	21
weight	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/whole/abalone-17_vs_7-8-9-10-5-1tst.parquet	Shell_weight	1aa278e00000b869e9be0912289f85c47a8cf5107709b158956883376103c6bd	32
npi	representation.numeric.integer_number	sample	/Users/hugh/datasets/gittables/id/20210322.parquet	VISITOR_TEAM_ID	a4574f24d089ac11d3ed25a79c454a9030cb411d50197a37e72eefedafcadc11	8
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/quick_time/jos_ucm_content_6.parquet	'core_state'	d9ed51d718209f3f0187a1bfb24f24c432b3c873d01b486a3ca944ae784bee1b	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/data_rate/meta_2020-12-22_aw.parquet	comments	c82212e6409f21bdaee324bb2a153039296a5003d4c5a9d1720a3d0a7e03aba3	12
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/object/Designite_CSharpCompilerEmitTest_ArchSmells.parquet	Participating Classes	254c1176476099a7a2c234b20328dd2f02e0ca8f0aad4b416946b0c62af3a6e3	15
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/data_rate/bluebook_missingcorpuslea.parquet	newtext	a006936e6409e336605767894028cef0b0b3e898a2689d77170f374a89303bdd	6
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/half_life/%20ethanol_pubmed.parquet	Abstract	7318e5d1c85b54a2de0b37be0d25be5f0b057c0e46b8d24cfb6168dad14a460d	13
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/data_rate/example_data_file.parquet	Q384_24	b9379e7be407131adadd495f060f499ae0eee6789fa7a7ebdea3d12d6f1c4fa7	5
height	representation.numeric.integer_number	sample	/Users/hugh/datasets/gittables/id/Stage%202%20-%20Lot5A%20-%20PMSE%20assignments.parquet	Antenna_Height_metres	2e69a89fcdc630ab8d519ae4901ebb99be399e1c66cc64b6d4eae816d05a5813	28
locale	representation.text.word	sample	/Users/hugh/datasets/gittables/show_time/KSYVGPDAAMLQ_1.parquet	V5	8ad0f4b809f92e3cb9860cc56203f6fa8fe02386f4281b370a294c468747867b	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/data_rate/data_sources_1.parquet	640	304891eb038063db3360fb7f788a0fc3a72b9f76a3763f5ec42a9cb1449383ef	32
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/whole/8652da2117d959f3e0b90b743ae39b4f6a1c53079ff3660b6a5b5790bc8c9cd5_5.parquet	LastUpdatedDate	9ac2d514f0d6935b0c9fa56cbda136a00152b1f8595dbf3346460578a8b6c759	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/whole/eb826f00e01b45dc51b4f179fc13c3f0b10230350b5133ff84f819ef8dd12ce0_4.parquet	Notes	7740e03077f9f3dda875ca6f6201a081441b2f345895bf5a5f798c5eaf3319d1	32
height	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/whole/test_857.parquet	Height	be799c7d55aae1f44a99955f19b3cc4633ed47a1fb10df59524b3312fa9635d1	32
weight	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/borough_values.parquet	percentage_of_children_with_overweight	78d9ddb75996bc41dae810b7d67b776420302aae1083c5816fa2094bc83ebf53	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/real_time/sw_0975_3009.utt_15.parquet	parse_tree	abedd99dc43ac2df2c0faf7c11372a8cd1ffaf3ccd6abe7e3d574857e9081469	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/then/Play_2017-08-10_00-16.parquet	Review Comment	bf49cc8a0d359746260a01fa75f5c5a31319bb78862d09540c6c988abedff169	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/running_time/jos_ucm_content_57.parquet	'core_state'	54a5aa37b170628a245aea1f2b8cfcb7fb3ad20cd88d788095a39b812469fdab	32
weight	representation.text.word	sample	/Users/hugh/datasets/gittables/id/shopify_product_variant_data_2.parquet	weight_unit	cf73fee64c5bc9a9f533cd873d4ed9a86beaaa27c351e34f9647a0c6672bb8dd	5
upc	representation.numeric.integer_number	sample	/Users/hugh/datasets/gittables/id/halo_85004796574_particle_ID.parquet	particleId	e5798e38e97e31828dfc74be8593623a56de0b20408eb88749c4dfd95dc00303	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/thing/sw_0240_3387.utt_15.parquet	pos	b0e8fc83d8117d4dae493f9616799f8ccc9d1724e7b267f74f5af85de774cfbb	32
locale	representation.text.word	sample	/Users/hugh/datasets/gittables/show_time/JJBDBMKZVYTF_1.parquet	V27	c8f0945e724cd832a976b153a130e4e2ec5c31b6699ea0ff19ce6e236bbeafd1	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/quick_time/news_temp_1.parquet	summary	313c7c2a9ae54610119c2698a169b40e9a76092eda29966c1999a40a0af56b53	32
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/question_time/20191027.parquet	Day	d330824776d61d68893a72287a77888a7dc1f80b46831c3553af0fef14567b73	32
weight	representation.text.word	sample	/Users/hugh/datasets/gittables/in_time/Corpus_Christi_2020_02_18.parquet	Humidity	5045a58f95a6d1605b165b04979f6a845f177088b04e2edb174dc211ee055453	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/metabolic_rate/meta_2020-10-27_aw.parquet	comments	27d0bea7e0363deb4071b8cff9846b96258a06a223df3737aa62ad3392d52b15	15
height	representation.text.word	sample	/Users/hugh/datasets/gittables/id/maf.parquet	MA:MSA_height	4d7ac3bf8411517ae69d48bbf3e81d67e6f344082d940c7869bb1459b1cc89f9	15
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/seek_time/March.parquet	Request Description	5128857362be4daf3962e4f044d13d0a70b1c45567a94735087643412f2a1877	32
weight	representation.text.word	sample	/Users/hugh/datasets/gittables/quick_time/offers_corpus_english_v2_1000_parsed.parquet	weight_unit	2d045490487ea99f7cc75414e72065e7fbd2cc2d635ca7d880eff29bdd476369	32
locale	representation.text.word	sample	/Users/hugh/datasets/gittables/show_time/906104__20160428_165701.parquet	handedness	bdacfc3ed11889c43398fd576842e6f6e59c6d1f5da0b5d48bdc2a6a9f9abf67	32
npi	representation.numeric.integer_number	sample	/Users/hugh/datasets/gittables/id/20210408.parquet	HOME_TEAM_ID	3a2e2b099634e8d4a77a4ded3dab43ac773e374bdf73eed10ce163242d9f477f	7
locale	representation.text.word	sample	/Users/hugh/datasets/gittables/then/sw_0663_3225.utt_13.parquet	act_tag	05012b9d510eaf1a8df059fcd196a9b39fb96077f38ebfff5f5d593eaa4b49e5	32
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/id/1628408_2.parquet	GAME_DATE	b97b4e2a9f3d664bfa5f2917359285504de8c257fc3b3a2f094bb8ac58017ed3	21
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/erythrocyte_sedimentation_rate/icpc-2e-v5.0%20-%20med%20svenska%20titlar.parquet	criteria	b62fce8505e8395a324800c527fae47308409f31fcb7c23a577865950533f88b	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/quick_time/mileycyrus_facebook_statuses_2.parquet	status_message	9f929a2c30113aff6242bdd24e5c2d6121edabbeee576cf6c6e8b6f5b55a007b	32
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/real_time/Finance_BalanceSheet_2.parquet	f_ann_date	6378d625a7ef12f3d48019de8a64b63c7d8818403fda6b738301a2808998f285	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/data_rate/meta_2020-07-20_aw.parquet	total.tested	5bfdf6bc9bb0d833b6ad216db6c4e91083b8c573a934697cfc7842d329e1e99d	26
height	representation.text.word	sample	/Users/hugh/datasets/gittables/quick_time/jos_modules_10.parquet	'access'	7260ec9f19d48b5b2bcda8fcf71a5be79dbe94cfc8a169bcf42c6ba856b7c4cb	6
height	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/parent/set-classics-lite-noanalog_4.parquet	last_emulator	69f59a383c191980bf5256e009d677c3d50733bde446c66895aa0c03e8fcd7bd	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/reaction_time/export2021.03.29-05.53.35.parquet	Abstract	24bb9232dd1fdea7844944e68ec36609a6ca69fb24000b68b4f68235cd916809	17
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/quick_time/jos_ucm_content.parquet	'core_state'	33db39dfdd6b7d163b0a2ba0dd1154771609ede3bf8f0ec5f941c9216d73340d	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/data_rate/%20botulinum_toxin_pubmed.parquet	Abstract	e5bfd2af844b7d04dd20fe6451308d0554582e9ce4973b4de1a450dc579bdcb5	13
weight	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/half_life/NCA_single_dose.parquet	aucinf_pred	2428f4de982400d39d5ab6c95df3991fa3df2f09f2690769f0b0c05dcae44245	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/processing_time/2015-04.parquet	Request Description	21f3a43044b3c092f3c56e657a0914f583441011e5f31b6dd4f21e9a037d5b01	32
weight	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/rate_of_return/summary_stats.parquet	Weighted Average Shs Out (Dil)	55cd066c93d09750544be68d96276688a4858e39b2098bea37455bd2afdc18bf	11
height	representation.numeric.integer_number	sample	/Users/hugh/datasets/gittables/show_time/CamSites.parquet	heightcam	0c758c9cb9612bfb22c8138bb1e192990ba2096523250542276a3fc4d1bd93a5	32
height	representation.text.word	sample	/Users/hugh/datasets/gittables/data_rate/A00-2018.annv3_12.parquet	Reference Offset	6ee3e5cddaa4a42c90a4e9f0474474ce6e746f1cb3c58a85dfc2c6c873c192ed	16
locale	representation.text.word	sample	/Users/hugh/datasets/gittables/show_time/342643__20160429_043252.parquet	handedness	94e87ce262e3090699386e0dce6d60c10dd49ce290015eca1ad5755f5daca391	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/then/export2021.03.29-03.40.07.parquet	Author Affiliations	6a4b26bce8ed685aa01f5b186b904b0c8241902b17d7ab4bce3531c09660f557	18
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/whole/British_1.parquet	review_text	f880ad49134dd0a791483e17215292582aa668baa19e0cd110b0900ef92933bb	10
